ra,dec,mag,mjd,class_star,sector
30.23778552416136,2.0654953981389745,22.714466,57292.09763249833,0.892863,SECTOR_ZERO_A
30.05061334682738,2.146884600521618,23.671875,57605.924248574025,0.808128,SECTOR_ZERO_A
30.03482456470426,2.1736628186119753,24.1875,58375.36457299162,0.850586,SECTOR_ZERO_A
30.0557047622011,2.1630628669904683,22.281488,57464.26577425437,0.849371,SECTOR_ZERO_A
30.057431884814942,2.1656344960633924,22.416336,57525.14503413209,0.893146,SECTOR_ZERO_A
30.059341903273783,2.168505593049752,22.65625,56933.331274777185,0.813477,SECTOR_ZERO_A
30.110526914253303,2.1567456141106787,23.27094,57612.86734630495,0.903903,SECTOR_ZERO_A
30.03792398552054,2.191208580036986,22.347347,57312.47669890894,0.84505,SECTOR_ZERO_A
30.13295004131059,2.1370661129138337,23.140625,58370.27045615483,0.994141,SECTOR_ZERO_A
30.139693227306797,2.157246138292959,22.75,58370.27045615483,0.961426,SECTOR_ZERO_A
30.170223675247556,2.1415678482874867,22.640625,58370.27045615483,0.911133,SECTOR_ZERO_A
30.126769286740014,2.2136302518703492,22.4375,58370.27045615483,0.921875,SECTOR_ZERO_A
32.94710539412793,-0.2427687747181562,22.051868,57096.44625806066,0.800974,SECTOR_ZERO_B
32.95600298417076,-0.2368255905025855,22.828125,56247.12988777924,0.909668,SECTOR_ZERO_B
32.907203016512526,-0.2171919893568033,22.24015,57115.94055074563,0.841467,SECTOR_ZERO_B
32.95222000756965,-0.2315143032113263,22.515625,56247.12988777924,0.952148,SECTOR_ZERO_B
32.94853055926888,-0.2169957279593354,22.604853,57013.22229271658,0.817578,SECTOR_ZERO_B
32.94990702592721,-0.1903252607879249,22.25,57361.07400208432,0.832275,SECTOR_ZERO_B
32.79956294034566,-0.1195216125075472,22.4375,56951.250074036885,0.983887,SECTOR_ZERO_B
32.76988746599428,-0.0837872183794306,22.650938,57163.28297707921,0.846914,SECTOR_ZERO_B
32.776690599077696,-0.070595886571224,23.25,58055.26156789297,0.987793,SECTOR_ZERO_B
32.76951650927107,-0.0579752168962634,22.355486,57157.2916376907,0.873568,SECTOR_ZERO_B
32.79154170862799,-0.0550727340360616,22.505857,57029.125026037,0.832696,SECTOR_ZERO_B
32.755186516217066,-0.0392983908991498,23.125,57745.05198447406,0.859863,SECTOR_ZERO_B
32.76801370789991,-0.0374480669091106,22.703125,57007.132915799506,0.995117,SECTOR_ZERO_B
32.76514210129841,-0.0302376858690011,22.473166,57102.441792941834,0.891653,SECTOR_ZERO_B
32.784867107648914,-0.0322862009299889,22.046875,56986.204057181254,0.994629,SECTOR_ZERO_B
32.79884861316845,-0.0268459655267781,22.65625,58095.15171361668,0.900391,SECTOR_ZERO_B
32.80519107954827,-0.1454567390020091,22.359375,56247.12427742919,0.943359,SECTOR_ZERO_B
32.806786405331,-0.1428378072576143,23.25,58055.26156789297,0.835938,SECTOR_ZERO_B
32.8361856500942,-0.1483409483029032,22.401197,56910.36258844194,0.825326,SECTOR_ZERO_B
32.85325657434183,-0.1684491131986543,23.796875,57007.132915799506,0.987305,SECTOR_ZERO_B
32.86041909482219,-0.1574065680479912,23.453125,57007.132915799506,0.987793,SECTOR_ZERO_B
32.86051924217992,-0.1447304987250561,22.46875,58429.22482970543,0.973633,SECTOR_ZERO_B
32.842168217452105,-0.1010350342594001,22.781034,56974.89331291041,0.907332,SECTOR_ZERO_B
32.87091768681586,-0.1327234480855727,22.120941,57029.916094611435,0.876159,SECTOR_ZERO_B
32.86674411831459,-0.1080309942198133,22.54805,57177.5713503026,0.824431,SECTOR_ZERO_B
32.88178647092629,-0.1064471688437371,23.046875,58429.22482970543,0.836426,SECTOR_ZERO_B
32.90706857908734,-0.1700006650340814,22.65625,57641.29615845997,0.994629,SECTOR_ZERO_B
32.905333572453095,-0.1620052477558041,23.21875,57007.132915799506,0.993164,SECTOR_ZERO_B
32.9102608923804,-0.1410594745752617,22.4375,57688.17285020463,0.946289,SECTOR_ZERO_B
32.93537114312631,-0.1836704053446407,22.640625,57007.13223640411,0.927002,SECTOR_ZERO_B
32.93886038314671,-0.1715920511676876,22.375,57007.132915799506,0.972656,SECTOR_ZERO_B
32.94337546716502,-0.1616361657723282,22.65509,57051.24561265345,0.852686,SECTOR_ZERO_B
32.947042849834446,-0.143728323212682,23.828125,57038.065806360915,0.806152,SECTOR_ZERO_B
32.88774365580445,-0.1300937456825268,22.513762,57161.00673075682,0.849319,SECTOR_ZERO_B
32.9133580692021,-0.1091488666687517,22.328125,57007.132915799506,0.996094,SECTOR_ZERO_B
32.941159958382734,-0.1299860897611784,22.018093,57226.3326691982,0.806812,SECTOR_ZERO_B
32.946619985850106,-0.1219988965082068,22.328125,58055.26156789297,0.977539,SECTOR_ZERO_B
32.95660314957407,-0.1254451615312887,22.36874,57248.56579201541,0.917363,SECTOR_ZERO_B
32.95395888395011,-0.1119761585249357,22.546875,58055.26156789297,0.92334,SECTOR_ZERO_B
32.944369962429164,-0.0982517502445861,22.09375,58055.26156789297,0.92334,SECTOR_ZERO_B
32.80734201597855,-0.077979316185389,22.228294,57210.17622156985,0.852512,SECTOR_ZERO_B
32.80861123271529,-0.0772170152031137,22.089914,57220.013842983884,0.807243,SECTOR_ZERO_B
32.84575281006481,-0.0828028645502238,22.801586,57053.59065964089,0.858282,SECTOR_ZERO_B
32.880119028541145,-0.0690647396304381,23.007374,57166.04764215372,0.84223,SECTOR_ZERO_B
32.86190507428671,-0.0452288399976743,22.188402,57184.48962082561,0.806641,SECTOR_ZERO_B
32.86520174216688,-0.0395831914122448,23.859375,57745.05198447406,0.963867,SECTOR_ZERO_B
32.86729269557479,-0.0267324959486114,22.762516,57128.11883173643,0.859477,SECTOR_ZERO_B
32.871724615443235,-0.0283467228073887,22.12898,57122.30832031115,0.832899,SECTOR_ZERO_B
32.919354473352826,-0.0904351142249623,22.5,58429.22482970543,0.970215,SECTOR_ZERO_B
32.887090118393175,-0.050669993246942,22.800236,57100.83699326311,0.851065,SECTOR_ZERO_B
32.89241975608745,-0.0497561666416569,23.015625,58429.22482970543,0.993652,SECTOR_ZERO_B
32.92659361482366,-0.0757747380770244,23.0625,58055.26156789297,0.919922,SECTOR_ZERO_B
32.944504672717244,-0.085722183699578,22.015625,57641.29615845997,0.959473,SECTOR_ZERO_B
32.95192524919758,-0.0659185917577961,22.234375,57038.065806360915,0.986328,SECTOR_ZERO_B
32.88528284236709,-0.0355202891847044,23.546875,58095.15171361668,0.981445,SECTOR_ZERO_B
32.89832760080571,-0.031645317934145,22.056288,57156.07395233091,0.821089,SECTOR_ZERO_B
32.90059126635239,-0.0235756396520061,23.015625,58095.15171361668,0.873047,SECTOR_ZERO_B
32.924053171370105,-0.0243675320612075,22.25,56989.18438148266,0.951172,SECTOR_ZERO_B
32.95897341570592,-0.0348808173027527,23.0,58055.26431793813,0.978516,SECTOR_ZERO_B
32.923710670162066,-0.0206806838352643,22.444275,57123.31239945498,0.808247,SECTOR_ZERO_B
33.02631378037084,-0.2388424231598691,22.750988,57218.45612077642,0.816272,SECTOR_ZERO_B
32.97794738280175,-0.2286497250145181,23.5625,57641.296844526194,0.987793,SECTOR_ZERO_B
32.98845237396755,-0.2053037326668999,23.296875,57641.296844526194,0.878662,SECTOR_ZERO_B
33.01431704506058,-0.219103991842274,22.397451,57150.658999318635,0.833715,SECTOR_ZERO_B
33.016904438427254,-0.1996772528828117,23.34375,56951.250074036885,0.990234,SECTOR_ZERO_B
33.0109069869567,-0.1934044707938463,23.40625,57361.07468979433,0.939453,SECTOR_ZERO_B
33.03234684533087,-0.2035022230429271,23.640625,57007.132915799506,0.967773,SECTOR_ZERO_B
33.056644410849515,-0.2314580571897954,22.0625,56986.204057181254,0.818848,SECTOR_ZERO_B
33.044148289343774,-0.2165240354028771,22.0625,58055.26156789297,0.973633,SECTOR_ZERO_B
33.05022939062364,-0.2141369661816136,22.464493,57148.65015877968,0.894145,SECTOR_ZERO_B
33.05903602389949,-0.2127023236469184,22.12368,57134.57974378608,0.825485,SECTOR_ZERO_B
33.061103764606855,-0.2300650499094177,24.0625,56599.14711975912,0.837402,SECTOR_ZERO_B
